6a046d42668158605218c2de,0,#10B981,2026-05-13T12:23:30.833Z,ต้ม,1,2026-05-13T12:23:30.833Z
6a046d42668158605218c2df,0,#F59E0B,2026-05-13T12:23:30.834Z,ราดข้าว,2,2026-05-13T12:23:30.834Z
6a046d42668158605218c2e0,0,#10B981,2026-05-13T12:23:30.835Z,กับข้าว,3,2026-05-13T12:23:30.835Z
6a046d42668158605218c2e1,0,#3B82F6,2026-05-13T12:23:30.835Z,เครื่องดื่ม,4,2026-05-13T12:23:30.835Z
6a046d42668158605218c2e2,0,#EC4899,2026-05-13T12:23:30.835Z,เมนูพิเศษ,5,2026-05-13T12:23:30.835Z
6a046d42668158605218c2e4,0,#60A5FA,2026-05-13T12:23:30.835Z,ตู้ไอติม,7,2026-05-13T12:23:30.835Z
6a046d42668158605218c2e5,0,#EF4444,2026-05-13T12:23:30.835Z,บะหมี่,5,2026-05-13T12:23:30.835Z
6a046d42668158605218c2e6,0,#6B7280,2026-05-13T12:23:30.835Z,โปรโมชั่น,6,2026-05-13T12:23:30.835Z
