6a043e4b68055c9c2b7484d4,0,2026-05-13T09:03:07.795Z,"{""sort"": 19, ""zone"": ""lineman"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""morning"", ""temp_table_name"": """"}",ไลน์แมน C,available,2026-05-18T11:50:44.108Z
6a043e4b68055c9c2b7484d5,0,2026-05-13T09:03:07.795Z,"{""sort"": 20, ""hide"": true, ""zone"": ""lineman""}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""morning"", ""temp_table_name"": """"}",โรบินฮู้ด A,available,2026-05-13T09:03:07.795Z
6a043e4b68055c9c2b7484d7,0,2026-05-13T09:03:07.796Z,"{""sort"": 22, ""zone"": ""Delivery"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""morning"", ""temp_table_name"": """"}",ส่งเอง A,available,2026-05-13T09:03:07.796Z
6a043e4b68055c9c2b7484d8,0,2026-05-13T09:03:07.796Z,"{""sort"": 23, ""zone"": ""Delivery"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""morning"", ""temp_table_name"": """"}",ส่งเอง B,available,2026-05-13T09:03:07.796Z
6a043e4b68055c9c2b7484d9,0,2026-05-13T09:03:07.796Z,"{""sort"": 24, ""hide"": true, ""zone"": ""Delivery""}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""morning"", ""temp_table_name"": """"}",ส่งเอง C,available,2026-05-13T09:03:07.796Z
6a043e4b68055c9c2b7484da,0,2026-05-13T09:03:07.796Z,"{""sort"": 25, ""zone"": ""Delivery"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""morning"", ""temp_table_name"": """"}",ส่งเอง D,available,2026-05-13T09:03:07.796Z
6a043e4b68055c9c2b7484db,0,2026-05-13T09:03:07.796Z,"{""sort"": 26, ""zone"": ""Delivery"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""morning"", ""temp_table_name"": """"}",ส่งเอง E,available,2026-05-13T09:03:07.796Z
6a043e4b68055c9c2b7484dd,0,2026-05-13T09:03:07.796Z,"{""sort"": 27, ""zone"": ""Delivery"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""morning"", ""temp_table_name"": """"}",ส่งเอง F,available,2026-05-13T09:03:07.796Z
6a043e4b68055c9c2b7484de,0,2026-05-13T09:03:07.796Z,"{""sort"": 28, ""zone"": ""VIP1"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""morning"", ""temp_table_name"": """"}",คุณชาย,available,2026-05-13T09:03:07.797Z
6a043e4b68055c9c2b7484df,0,2026-05-13T09:03:07.797Z,"{""sort"": 29, ""zone"": ""VIP2"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""morning"", ""temp_table_name"": """"}",โต๊ะเฮีย,available,2026-05-13T09:03:07.797Z
6a0afea5dc1f2b1e10816b2d,0,2026-05-13T09:03:07.797Z,"{""sort"": 30, ""zone"": ""Reserve"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""morning"", ""temp_table_name"": """"}",สำรอง A,available,2026-05-13T09:03:07.797Z
6a0afec2dc1f2b1e10816b2e,0,2026-05-13T09:03:07.797Z,"{""sort"": 31, ""zone"": ""Reserve"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""morning"", ""temp_table_name"": """"}",สำรอง B,available,2026-05-13T09:03:07.797Z
6a0afec2dc1f2b1e10816b2f,0,2026-05-13T09:03:07.797Z,"{""sort"": 32, ""zone"": ""Reserve"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""morning"", ""temp_table_name"": """"}",สำรอง C,available,2026-05-13T09:03:07.797Z
6a0b0277dc1f2b1e10816b54,0,2026-05-13T09:03:07.797Z,"{""sort"": 33, ""zone"": ""Partner"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""morning"", ""temp_table_name"": """"}",สำรอง D,available,2026-05-13T09:03:07.797Z
6a0b03e2dc1f2b1e10816b55,,2026-05-13T09:03:07.793Z,"{""sort"": 1, ""zone"": ""Main"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""afternoon"", ""temp_table_name"": """"}",1,available,2026-05-18T12:29:37.334Z
6a0b03e2dc1f2b1e10816b56,,2026-05-13T09:03:07.794Z,"{""sort"": 2, ""zone"": ""Main"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""afternoon"", ""temp_table_name"": """"}",2,available,2026-05-18T11:44:31.941Z
6a0b03e2dc1f2b1e10816b57,,2026-05-13T09:03:07.794Z,"{""sort"": 3, ""zone"": ""Main"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""afternoon"", ""temp_table_name"": """"}",3,available,2026-05-18T11:44:37.696Z
6a0b03e3dc1f2b1e10816b58,,2026-05-13T09:03:07.794Z,"{""sort"": 4, ""zone"": ""Main"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""afternoon"", ""temp_table_name"": """"}",4,available,2026-05-13T09:03:07.794Z
6a0b03e3dc1f2b1e10816b59,,2026-05-13T09:03:07.794Z,"{""sort"": 5, ""zone"": ""Main"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""afternoon"", ""temp_table_name"": """"}",5,available,2026-05-18T11:44:45.264Z
6a0b03e3dc1f2b1e10816b5a,,2026-05-13T09:03:07.794Z,"{""sort"": 6, ""zone"": ""Main"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""afternoon"", ""temp_table_name"": """"}",6,available,2026-05-13T09:03:07.794Z
6a0b03e3dc1f2b1e10816b5b,,2026-05-13T09:03:07.794Z,"{""sort"": 7, ""zone"": ""Main"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""afternoon"", ""temp_table_name"": """"}",7,available,2026-05-13T09:03:07.794Z
6a0b03e3dc1f2b1e10816b5c,,2026-05-13T09:03:07.794Z,"{""sort"": 8, ""zone"": ""Main"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""afternoon"", ""temp_table_name"": """"}",8,available,2026-05-13T09:03:07.794Z
6a0b03e3dc1f2b1e10816b5d,,2026-05-13T09:03:07.794Z,"{""sort"": 9, ""zone"": ""Main"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""afternoon"", ""temp_table_name"": """"}",Space_1,hidden,2026-05-13T09:03:07.794Z
6a0b03e3dc1f2b1e10816b5e,,2026-05-13T09:03:07.795Z,"{""sort"": 10, ""zone"": ""Main"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""afternoon"", ""temp_table_name"": """"}",9,available,2026-05-13T09:03:07.795Z
6a0b03e3dc1f2b1e10816b5f,,2026-05-13T09:03:07.795Z,"{""sort"": 11, ""zone"": ""Main"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""afternoon"", ""temp_table_name"": """"}",10,available,2026-05-13T09:03:07.795Z
6a0b03e4dc1f2b1e10816b60,,2026-05-13T09:03:07.795Z,"{""sort"": 12, ""hide"": true, ""zone"": ""Main""}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""afternoon"", ""temp_table_name"": """"}",11,available,2026-05-13T09:03:07.795Z
6a0b03e4dc1f2b1e10816b61,,2026-05-13T09:03:07.795Z,"{""sort"": 13, ""zone"": ""Delivery"", ""hide"": false}","{""print_receipt_status"": false, ""printer_receipt_name"": ""Default""}","{""shift"": ""afternoon"", ""temp_table_name"": """"}",กลับบ้าน A,available,2026-05-13T09:03:07.795Z
