6a04710cb411bba3175ebe10,0,ราดข้าว,2026-05-13T12:39:40.547Z,"",ข้าวไข่เจียว,"[{""label"": ""พิเศษ"", ""extraPrice"": 10, ""_id"": {""$oid"": ""6a0ace6e87476658c7a41354""}}, {""label"": ""กุ้งสับ"", ""extraPrice"": 10, ""_id"": {""$oid"": ""6a0ace6e87476658c7a41355""}}, {""label"": ""หมูสับ"", ""extraPrice"": 10, ""_id"": {""$oid"": ""6a0ace6e87476658c7a41356""}}]",40,POS-80C4,"[""ไม่ผัก"", ""กลับบ้าน""]",12,2026-05-18T08:31:42.494Z
6a04710cb411bba3175ebe11,0,ราดข้าว,2026-05-13T12:39:40.547Z,"",กระเทียม  ราดข้าว,"[{""label"": ""พิเศษ"", ""extraPrice"": 10, ""_id"": {""$oid"": ""6a0aec20c35fd5f0d579ac1b""}}, {""label"": ""ไข่ดาว"", ""extraPrice"": 10, ""_id"": {""$oid"": ""6a0aec20c35fd5f0d579ac1c""}}, {""label"": ""ไข่เจียว"", ""extraPrice"": 10, ""_id"": {""$oid"": ""6a0aec20c35fd5f0d579ac1d""}}, {""label"": ""หมูสับ"", ""extraPrice"": 0, ""_id"": {""$oid"": ""6a0aec20c35fd5f0d579ac1e""}}, {""label"": ""ไก่"", ""extraPrice"": 0, ""_id"": {""$oid"": ""6a0aec20c35fd5f0d579ac1f""}}, {""label"": ""หมูกรอบ"", ""extraPrice"": 10, ""_id"": {""$oid"": ""6a0aec20c35fd5f0d579ac20""}}, {""label"": ""กุ้ง"", ""extraPrice"": 10, ""_id"": {""$oid"": ""6a0aec20c35fd5f0d579ac21""}}, {""label"": ""ปลาหมึก"", ""extraPrice"": 10, ""_id"": {""$oid"": ""6a0aec20c35fd5f0d579ac22""}}, {""label"": ""ทะเล"", ""extraPrice"": 10, ""_id"": {""$oid"": ""6a0aec20c35fd5f0d579ac23""}}, {""label"": ""รวม"", ""extraPrice"": 10, ""_id"": {""$oid"": ""6a0aec20c35fd5f0d579ac24""}}]",55,POS-80C4,"[""ไม่เผ็ด"", ""เผ็ดน้อย"", ""เผ็ดกลาง"", ""ไม่หวาน"", ""ไม่เค็ม"", ""เผ็ดๆ"", ""ไม่ใส่พริกเลย"", ""แยกกับใส่ถุง"", ""กลับบ้าน"", ""ไข่ดาวไม่สุก"", ""ไข่ดาวสุกๆ""]",11,2026-05-18T10:38:24.680Z
6a04710cb411bba3175ebe13,0,ราดข้าว,2026-05-13T12:39:40.547Z,"",ข้าวไข่ดาว,"[{""label"": ""ไข่ 3 ใบ"", ""extraPrice"": 10, ""_id"": {""$oid"": ""6a0aceaa87476658c7a413ea""}}, {""label"": ""ไข่ 4 ใบ"", ""extraPrice"": 10, ""_id"": {""$oid"": ""6a0aceaa87476658c7a413eb""}}]",20,POS-80C4,"[""กลับบ้าน""]",15,2026-05-18T08:32:42.565Z
6a04710cb411bba3175ebe15,0,ราดข้าว,2026-05-13T12:39:40.547Z,"",ไข่ เปล่าๆ,"[{""label"": ""1 ใบ"", ""extraPrice"": 0, ""_id"": {""$oid"": ""6a0ad3ff87476658c7a41b78""}}, {""label"": ""2 ใบ"", ""extraPrice"": 10, ""_id"": {""$oid"": ""6a0ad3ff87476658c7a41b79""}}, {""label"": ""3 ใบ"", ""extraPrice"": 20, ""_id"": {""$oid"": ""6a0ad3ff87476658c7a41b7a""}}, {""label"": ""4 ใบ"", ""extraPrice"": 30, ""_id"": {""$oid"": ""6a0ad3ff87476658c7a41b7b""}}]",10,POS-80C4,[],1000,2026-05-18T08:55:27.255Z
6a04710cb411bba3175ebe16,0,กับข้าว,2026-05-13T12:39:40.547Z,"",กับข้าว กระเพรา,"[{""label"": ""พิเศษ"", ""extraPrice"": 20, ""_id"": {""$oid"": ""6a0ad6a987476658c7a425db""}}, {""label"": ""หมูสับ"", ""extraPrice"": 0, ""_id"": {""$oid"": ""6a0ad6a987476658c7a425dc""}}, {""label"": ""ไก่"", ""extraPrice"": 0, ""_id"": {""$oid"": ""6a0ad6a987476658c7a425dd""}}, {""label"": ""หมูกรอบ"", ""extraPrice"": 0, ""_id"": {""$oid"": ""6a0ad6a987476658c7a425de""}}, {""label"": ""กุ้ง"", ""extraPrice"": 0, ""_id"": {""$oid"": ""6a0ad6a987476658c7a425df""}}, {""label"": ""ปลาหมึก"", ""extraPrice"": 0, ""_id"": {""$oid"": ""6a0ad6a987476658c7a425e0""}}, {""label"": ""ทะเล"", ""extraPrice"": 0, ""_id"": {""$oid"": ""6a0ad6a987476658c7a425e1""}}, {""label"": ""รวม"", ""extraPrice"": 0, ""_id"": {""$oid"": ""6a0ad6a987476658c7a425e2""}}, {""label"": ""ไข่เยี่ยวม้า"", ""extraPrice"": 0, ""_id"": {""$oid"": ""6a0ad6a987476658c7a425e3""}}]",80,POS-80C4,"[""ไม่เผ็ด"", ""เผ็ดน้อย"", ""เผ็ดกลาง"", ""ไม่ใส่พริกเลย"", ""เผ็ดๆ"", ""ไม่เค็ม"", ""ไม่หวาน"", ""กลับบ้าน""]",1,2026-05-18T09:06:49.864Z
6a04710cb411bba3175ebe17,0,กับข้าว,2026-05-13T12:39:40.547Z,"",หมูกรอบ ชุด,[],100,POS-80C1,"[""กลับบ้าน""]",2,2026-05-18T08:58:22.604Z
6a04710cb411bba3175ebe18,0,กับข้าว,2026-05-13T12:39:40.547Z,"",ลวกจิ้ม ชุด,[],80,POS-80C1,"[""ไม่เครื่องใน"", ""ไม่"", ""เอา"", ""จี๊"", ""กระเพาะ"", ""หัวใจ"", ""ตับ"", ""ไส้"", ""หมูชิ้น"", ""หมูเด้ง"", ""หมูกรอบ"", ""กระเทียม"", ""ผักโรย"", ""กลับบ้าน""]",3,2026-05-18T09:00:13.299Z
6a04710cb411bba3175ebe19,0,กับข้าว,2026-05-13T12:39:40.547Z,"",กับข้าว คะน้า,"[{""label"": ""พิเศษ"", ""extraPrice"": 20, ""_id"": {""$oid"": ""6a0ad5ea87476658c7a420d2""}}, {""label"": ""หมูสับ"", ""extraPrice"": 0, ""_id"": {""$oid"": ""6a0ad5ea87476658c7a420d3""}}, {""label"": ""ไก่"", ""extraPrice"": 0, ""_id"": {""$oid"": ""6a0ad5ea87476658c7a420d4""}}, {""label"": ""หมูกรอบ"", ""extraPrice"": 0, ""_id"": {""$oid"": ""6a0ad5ea87476658c7a420d5""}}, {""label"": ""กุ้ง"", ""extraPrice"": 0, ""_id"": {""$oid"": ""6a0ad5ea87476658c7a420d6""}}, {""label"": ""ปลาหมึก"", ""extraPrice"": 0, ""_id"": {""$oid"": ""6a0ad5ea87476658c7a420d7""}}, {""label"": ""ทะเล"", ""extraPrice"": 0, ""_id"": {""$oid"": ""6a0ad5ea87476658c7a420d8""}}, {""label"": ""รวม"", ""extraPrice"": 0, ""_id"": {""$oid"": ""6a0ad5ea87476658c7a420d9""}}, {""label"": ""ไข่เยี่ยวม้า"", ""extraPrice"": 0, ""_id"": {""$oid"": ""6a0ad5ea87476658c7a420da""}}]",80,POS-80C4,"[""ไม่เผ็ด"", ""เผ็ดน้อย"", ""เผ็ดกลาง"", ""ไม่ใส่พริกเลย"", ""เผ็ดๆ"", ""ไม่เค็ม"", ""ไม่หวาน"", ""กลับบ้าน""]",4,2026-05-18T09:03:38.228Z
6a04710cb411bba3175ebe1a,0,กับข้าว,2026-05-13T12:39:40.547Z,"",กับข้าว กระเทียม,"[{""label"": ""พิเศษ"", ""extraPrice"": 20, ""_id"": {""$oid"": ""6a0ad5ea87476658c7a420e4""}}, {""label"": ""หมูสับ"", ""extraPrice"": 0, ""_id"": {""$oid"": ""6a0ad5ea87476658c7a420e5""}}, {""label"": ""ไก่"", ""extraPrice"": 0, ""_id"": {""$oid"": ""6a0ad5ea87476658c7a420e6""}}, {""label"": ""หมูกรอบ"", ""extraPrice"": 0, ""_id"": {""$oid"": ""6a0ad5ea87476658c7a420e7""}}, {""label"": ""กุ้ง"", ""extraPrice"": 0, ""_id"": {""$oid"": ""6a0ad5ea87476658c7a420e8""}}, {""label"": ""ปลาหมึก"", ""extraPrice"": 0, ""_id"": {""$oid"": ""6a0ad5ea87476658c7a420e9""}}, {""label"": ""ทะเล"", ""extraPrice"": 0, ""_id"": {""$oid"": ""6a0ad5ea87476658c7a420ea""}}, {""label"": ""รวม"", ""extraPrice"": 0, ""_id"": {""$oid"": ""6a0ad5ea87476658c7a420eb""}}, {""label"": ""ไข่เยี่ยวม้า"", ""extraPrice"": 0, ""_id"": {""$oid"": ""6a0ad5ea87476658c7a420ec""}}]",80,POS-80C4,"[""ไม่เผ็ด"", ""เผ็ดน้อย"", ""เผ็ดกลาง"", ""ไม่ใส่พริกเลย"", ""เผ็ดๆ"", ""ไม่เค็ม"", ""ไม่หวาน"", ""กลับบ้าน""]",5,2026-05-18T09:03:38.233Z
6a04710cb411bba3175ebe1b,0,กับข้าว,2026-05-13T12:39:40.547Z,"",กับข้าว ไข่เจียว,"[{""label"": ""พิเศษ"", ""extraPrice"": 10, ""_id"": {""$oid"": ""6a0ad5f687476658c7a42205""}}, {""label"": ""หมูสับ"", ""extraPrice"": 10, ""_id"": {""$oid"": ""6a0ad5f687476658c7a42206""}}, {""label"": ""กุ้งสับ"", ""extraPrice"": 20, ""_id"": {""$oid"": ""6a0ad5f687476658c7a42207""}}]",40,POS-80C4,"[""ไม่ผัก"", ""กรอบๆ"", ""กลับบ้าน""]",6,2026-05-18T09:03:50.231Z
